country,skill_sets,top_skills
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Algorithms', 'Programming', 'Data Mining', 'Software Engineering', 'Computer Science', 'Distributed Systems', 'Data Structures']}, {'\n  Tools & Technologies': ['Matlab', 'C++', 'Python', 'Perl', 'Java', 'SQL', 'Databases', 'Hadoop', 'LaTeX', 'Git', 'Bash']}, {'\n  Other Skills': ['Natural Language Processing', 'Information Retrieval', 'Parallel Computing']}]","Machine Learning,Computer Vision,C"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Business Analytics', 'Software Development', 'Big Data', 'Analytics', 'Data Analysis', 'Statistical Modeling', 'Cloud Computing']}, {'\n  Tools & Technologies': ['SQL', 'Microsoft SQL Server']}, {'\n  Other Skills': ['Predictive Analytics']}]","Data Mining,Business Intelligence,Web Analytics"
"Hyderabad, Telangana, India","[{'\n  Industry Knowledge': ['Data Mining', 'Statistics', 'Bioinformatics', 'Genomics', 'Research', 'Genetics', 'Biotechnology']}, {'\n  Interpersonal Skills': ['Management']}, {'\n  Other Skills': ['Big Data Analytics', 'Scientific Computing', 'Global Cross-Functional Team Leadership', 'Systems Biology', 'Statistical Physics', 'Computational Biology', 'Biomarkers', 'Gene Expression']}]","Predictive Analytics,Leadership,Data Modeling"
,,
United States,"[{'\n  Industry Knowledge': ['Data Analysis', 'Machine Learning', 'Research']}, {'\n  Tools & Technologies': ['C', 'C++', 'Matlab', 'LaTeX', 'Mathematica', 'Python']}, {'\n  Interpersonal Skills': ['Teaching', 'Leadership']}]","Mathematics,Mathematical Modeling,Probability"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Project Management', 'Marketing']}, {'\n  Tools & Technologies': ['Hadoop', 'Java', 'Python', 'R', 'Photoshop', 'Windows', 'HTML']}, {'\n  Interpersonal Skills': ['Management']}, {'\n  Languages': ['English', 'French']}, {'\n  Other Skills': ['Hive', 'Big Data Analytics', 'Classification Algorithms']}]","Data Mining,Statistics,Project Management"
"Redmond, Washington","[{'\n  Industry Knowledge': ['Data Mining', 'Distributed Systems', 'Algorithms', 'Big Data', 'Computer Science']}, {'\n  Tools & Technologies': ['Python', 'Linux', 'Databases', 'R', 'Hadoop', 'Hbase', 'Scala']}, {'\n  Other Skills': ['Big Data Analytics', 'Apache Spark', 'Natural Language Processing', 'Unix Shell Scripting']}]","Machine Learning,Statistics,Data Science"
Israel,"[{'\n  Industry Knowledge': ['Software Design', 'Medical Imaging', 'Machine Learning', 'Systems Engineering', 'Software Engineering', 'Computer Vision', 'Multithreading', 'Object Oriented Design', 'Signal Processing', 'System Architecture']}, {'\n  Tools & Technologies': ['C++', 'Embedded Systems']}, {'\n  Interpersonal Skills': ['Team Leadership']}, {'\n  Other Skills': ['Building World Class Teams']}]","Algorithms,Image Processing,R&D"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Process Improvement', 'Database Design', 'Social Media', 'Data Modeling', 'Process Management', 'Process Simulation']}, {'\n  Tools & Technologies': ['SharePoint', 'Java', 'Access', 'JavaScript', 'Microsoft SQL Server', 'HTML 5', 'CSS', 'Microsoft Word']}, {'\n  Other Skills': ['BPMN']}]","SQL,Databases,Data Analysis"
"Palo Alto, California","[{'\n  Industry Knowledge': ['Programming', 'Financial Modeling', 'Data Analysis', 'Business Strategy', 'Derivatives', 'Analysis', 'Business Analysis', 'FX Options', 'Risk Management', 'Fixed Income', 'Financial Risk', 'Valuation']}, {'\n  Tools & Technologies': ['Python', 'C']}, {'\n  Interpersonal Skills': []}, {'\n  Other Skills': ['Quantitative Finance', 'FX Derivatives']}]","Matlab,Analytics,C++"
"Issaquah, Washington","[{'\n  Industry Knowledge': ['Data Analysis', 'Data Mining', 'Immunology', 'Molecular Biology', 'Genetics', 'Biotechnology', 'Biochemistry', 'Assay Development', 'Diabetes', 'Research']}, {'\n  Tools & Technologies': ['R', 'SQL', 'Hadoop']}, {'\n  Other Skills': ['Octave', 'R-Shiny', 'Hive', 'Aparche Spark', 'Hybridoma']}]","Machine Learning,Statistics,Python"
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Game Development', 'Programming', 'Game Design', 'Mobile Games', 'Research', 'Data Analysis', 'Data Mining', 'Data Visualization', 'Statistical Data Analysis']}, {'\n  Tools & Technologies': ['Unity3D', 'C++', 'Visual Studio', 'Java', 'jQuery', 'C#', 'PHP', 'CSS', 'C', 'Microsoft Office', 'Hadoop', 'R', 'NoSQL', 'MongoDB', 'python', 'Python', 'MySQL', 'Cascading Style Sheets (CSS)']}, {'\n  Other Skills': ['CUDA', 'Parallel Programming', 'Casual Games', 'Gameplay Programming', 'Game Programming', 'Mobile Game Development', 'Game Design Documents', 'Turbo Pascal', 'Game Testing', 'Hive', 'Spark', 'Apache Kafka']}]","Machine Learning,R Programming,Artificial Neural Networks"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Economics', 'Competitive Analysis', 'Quantitative Analytics', 'Marketing Strategy', 'Forecasting', 'Strategic Planning', 'Survey Design']}, {'\n  Tools & Technologies': ['R', 'Matlab', 'SQL', 'Excel']}, {'\n  Other Skills': ['Time Series Analysis', 'Economic Modeling', 'Customer Research', 'Snowshoeing']}]","Data Analysis,Data Mining,Econometrics"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Web Services', 'Software Engineering', 'Scalability', 'Software Design', 'Agile Methodologies', 'Data Mining', 'Process Control']}, {'\n  Tools & Technologies': ['C#', 'Microsoft SQL Server']}, {'\n  Other Skills': ['Predictive Analytics']}]","Software Development,Distributed Systems,Business Intelligence"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Fluorescence Microscopy', 'Molecular Biology', 'Data Analysis', 'Scientific Writing', 'Statistics', 'Science', 'Microscopy', 'Animal Models', 'Cell Biology']}, {'\n  Tools & Technologies': ['C++']}, {'\n  Other Skills': []}]","Python,Matlab,Fluorescence Microscopy"
,,
"Seattle, Washington",[{'\n  Tools & Technologies': []}],
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Algorithms', 'Big Data', 'Business Intelligence', 'Data Analysis', 'Software Development', 'Multithreading']}, {'\n  Tools & Technologies': ['SQL', 'C#', 'C++', 'Java', 'Databases']}, {'\n  Other Skills': ['Information Retrieval', 'MapReduce']}]","Data Mining,Analytics,Machine Learning"
,,
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Business Analysis', 'Data Analysis', 'Analytics', 'Market Research', 'Strategy', 'Program Management', 'Process Improvement', 'Project Management', 'Customer Insight', 'Six Sigma', 'Data Mining', 'Segmentation', 'Business Intelligence', 'Business Development', 'Market Analysis', 'Forecasting', 'Cloud Computing', 'Analytical Skills']}, {'\n  Tools & Technologies': ['SAS', 'SPSS']}, {'\n  Interpersonal Skills': ['Leadership', 'Management', 'Mentoring', 'Public Speaking', 'Team Motivation']}, {'\n  Other Skills': ['Survey Research']}]","Analysis,Statistics,Competitive Analysis"
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
"Beijing City, China","[{'\n  Industry Knowledge': ['Machine Learning', 'Transportation', 'Artificial Intelligence']}, {'\n  Tools & Technologies': ['Databases']}, {'\n  Other Skills': ['Ubiquitous Computing', 'Trajectory Analysis', 'Spatial Data', 'Mobile Social Networking', 'Locations', 'Pattern Recognition', 'Information Retrieval']}]","Urban Computing,Data Mining,Location Based Services"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Machine Learning', 'Simulations', 'Research', 'Physics', 'Numerical Analysis', 'Mathematical Modeling', 'Environmental Engineering']}, {'\n  Tools & Technologies': ['Python', 'R', 'SQL', 'C++', 'Git', 'Microsoft Excel', 'Matlab', 'LaTeX']}, {'\n  Other Skills': ['Data Science', 'Clustering', 'Experimentation', 'Dimensionality Reduction', 'Computational Physics', 'Climate Modeling', 'Scientific Computing']}]","Data Analysis,Statistics,Hive"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Mathematics', 'Mathematical Modeling', 'Numerical Analysis']}, {'\n  Tools & Technologies': ['Matlab', 'Microsoft Excel', 'PowerPoint', 'Microsoft Word', 'Mathematica', 'Adobe Acrobat']}, {'\n  Interpersonal Skills': ['Tutoring', 'Teaching']}, {'\n  Other Skills': ['Differential Equations', 'Calculus']}]","Applied Mathematics,Statistics,LaTeX"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Mathematical Modeling', 'Statistics', 'Science', 'Programming', 'Research']}, {'\n  Tools & Technologies': ['Python', 'Linux', 'C++']}, {'\n  Other Skills': ['Scientific Computing', 'Nuclear Physics', 'Particle Physics', 'Brewing']}]","Physics,LaTeX,Data Analysis"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Mobile Applications', 'Distributed Systems', 'Agile Methodologies', 'Software Engineering']}, {'\n  Tools & Technologies': ['Windows Azure']}, {'\n  Interpersonal Skills': ['Technical Leadership']}, {'\n  Other Skills': ['Product Planning']}]","Agile Project Management,Online Services,Software Project Management"
"Maple Valley, Washington","[{'\n  Industry Knowledge': ['Software Development', 'Programming', 'Web Development', 'Computer Science']}, {'\n  Tools & Technologies': ['JavaScript', 'Microsoft Office', 'Java', 'PHP', 'C++', 'C#', 'Eclipse', 'SQL', 'Linux', 'Git', 'HTML', 'MySQL', 'CSS']}, {'\n  Languages': ['Spanish']}, {'\n  Other Skills': []}]","Python,Software Engineering,Software Development"
,,
"Seattle, Washington","[{'\n  Industry Knowledge': ['Computer Science', 'Artificial Intelligence', 'Research', 'Programming', 'Algorithms', 'Software Engineering', 'Data Mining', 'Knowledge Management', 'Web Services']}, {'\n  Tools & Technologies': ['Python', 'Java', 'Django', 'C++', 'JavaScript', 'Databases', 'LaTeX']}, {'\n  Other Skills': ['Machine Translation', 'Information Extraction', 'Language Technology', 'Semantics', 'Information Retrieval', 'Semantic Web', 'Semantic Technologies', 'Statistical Machine Translation', 'Ontologies']}]","Machine Learning,Computational Linguistics,Natural Language Processing"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Statistics']}, {'\n  Other Skills': []}]",Statistics
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Distributed Systems', 'Machine Learning', 'Agile Methodologies', 'Software Development', 'Debugging', 'Scalability', 'Systems Engineering']}, {'\n  Tools & Technologies': ['C++', 'C', '.NET', 'Embedded Systems', 'R']}, {'\n  Other Skills': ['F#', 'Agent-based Modeling', 'System Dynamics']}]","Software Design,Software Engineering,C#"
,,
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Simulations', 'Numerical Analysis', 'Structural Analysis', 'Analytics', 'Data Analysis', 'Signal Processing', 'Research', 'Algorithms']}, {'\n  Tools & Technologies': ['Matlab', 'C++', 'C', 'Python', 'Mathematica', 'LaTeX']}, {'\n  Other Skills': ['Dynamics', 'Unix Shell Scripting']}]","Mathematical Modeling,Statistics,R"
"Ithaca, New York","[{'\n  Industry Knowledge': ['Marketing Strategy']}, {'\n  Tools & Technologies': []}, {'\n  Other Skills': []}]","Data Analysis,R,Stata"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Analysis', 'Business Intelligence', 'Statistical Data Analysis', 'Linux System Administration', 'Project Management', 'Agile Methodologies', 'Data Mining', 'Statistical Modeling', 'Machine Learning', 'SAS Programming']}, {'\n  Tools & Technologies': ['Microsoft Office', 'Python', 'MySQL', 'R', 'Databases', 'Visio', 'HTML', 'MS Project', 'SharePoint', 'Oracle', 'SAS', 'Tableau', 'PowerPoint', 'Microsoft Excel', 'Linux', 'C++', 'Microsoft PowerPoint']}, {'\n  Interpersonal Skills': ['Leadership']}, {'\n  Other Skills': ['Omniture', 'SAS Base']}]","SQL,Business Analysis,Data Analysis"
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Algorithms', 'Machine Learning', 'Numerical Analysis', 'Simulations']}, {'\n  Tools & Technologies': ['R', 'LaTeX', 'Mathematica', 'Python', 'Git']}, {'\n  Other Skills': ['Applied Mathematics', 'High Performance Computing', 'Parallel Computing', 'Partial Differential Equations', 'OpenMP', 'OpenCL', 'Scientific Computing', 'MPI']}]","Mathematical Modeling,C++,Matlab"
"Redmond, Washington","[{'\n  Industry Knowledge': ['Data Mining', 'CRM', 'Strategy', 'Market Research', 'Online Advertising', 'Cloud Computing', 'Big Data', 'Business Analytics', 'Business Strategy', 'Database Marketing', 'Mobile Devices']}, {'\n  Tools & Technologies': ['Enterprise Software']}, {'\n  Interpersonal Skills': ['Management', 'Leadership', 'Cross-functional Team Leadership']}, {'\n  Other Skills': ['Predictive Modeling', 'Monetization']}]","Analytics,Business Intelligence,Competitive Analysis"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Agile Methodologies', 'Software Engineering', 'Software Design', 'Test Automation', 'Software Development', 'Data Modeling', 'Machine Learning']}, {'\n  Tools & Technologies': ['Microsoft SQL Server', 'XML', 'jQuery', 'JUnit', 'Visual Studio', 'REST', 'R', 'Python', 'C++', 'Java']}, {'\n  Other Skills': ['Data Science', 'Regression Models', 'Natural Language Processing']}]","C#,SQL,.NET"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Data Analysis', 'Business Analytics', 'Statistical Modeling', 'Strategy', 'Business Analysis', 'Product Marketing', 'Analysis', 'Vendor Management', 'Customer Insight', 'Data Mining', 'Pricing Strategy', 'Financial Modeling', 'Business Intelligence', 'Marketing Management', 'Analytical Skills']}, {'\n  Tools & Technologies': ['SAS']}, {'\n  Interpersonal Skills': ['Team Management', 'Management']}, {'\n  Other Skills': ['Marketing Analytics', 'Data Analytic', 'Data Analytics']}]","Analytics,Segmentation,Predictive Analytics"
"Seattle, Washington","[{'\n  Tools & Technologies': ['Java', 'Microsoft Office', 'C++', 'Matlab', 'Windows', 'LaTeX', 'HTML', 'Mathematica', 'Microsoft Excel', 'Labview', 'Objective-C', 'Photoshop', 'Solidworks', 'Unix']}, {'\n  Other Skills': ['Racket', 'TCL', 'ICC']}]","Python,C,Verilog"
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Solution Architecture', 'Enterprise Architecture', 'Agile Methodologies', 'Software Project Management', 'Cloud Computing', 'Software Development']}, {'\n  Tools & Technologies': ['SharePoint', 'WCF', 'SSIS', 'SaaS', 'Enterprise Software', 'TFS', 'SQL']}, {'\n  Other Skills': ['Formal Verification']}]","Business Intelligence,Analysis Services,T-SQL"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Algorithms', 'Statistics', 'Distributed Systems', 'Optimization', 'Artificial Intelligence', 'Business Intelligence', 'Software Development', 'Software Design', 'Risk Management', 'Yield Management']}, {'\n  Other Skills': ['Predictive Analytics']}]","Machine Learning,Data Mining,Big Data"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Go-to-market Strategy', 'Customer Insight', 'Multi-channel Marketing', 'Business Intelligence', 'Segmentation', 'Demand Generation', 'Product Management', 'Big Data', 'Data Warehousing', 'Strategy', 'Sales Enablement', 'Cloud Computing', 'Marketing Strategy', 'Database Marketing', 'Product Marketing', 'Marketing', 'Statistics', 'Competitive Analysis', 'Web Analytics', 'Business Analytics', 'Channel Partners', 'Analysis', 'Data Analysis', 'B2B', 'Competitive Intelligence', 'Customer Acquisition', 'Market Analysis', 'Campaign Management', 'Market Research', 'Product Launch']}, {'\n  Tools & Technologies': ['Enterprise Software', 'SaaS', 'Microsoft SQL Server']}, {'\n  Interpersonal Skills': ['Strategic Partnerships', 'Partner Management', 'Business Alliances', 'Lead Generation', 'Thought Leadership']}, {'\n  Other Skills': ['Web Mining', 'Customer Analysis', 'Predictive Analytics', 'Marketing Analytics', 'OLAP', 'Marketing Operations', 'Marketing Automation', 'Marketing Research']}]","Analytics,Data Mining,CRM"
Greater Seattle Area,"[{'\n  Tools & Technologies': ['C#', 'Python']}, {'\n  Other Skills': []}]","Natural Language Processing,Data Mining,Machine Learning"
"Corvallis, Oregon","[{'\n  Industry Knowledge': ['Computer Science', 'Software Engineering']}, {'\n  Tools & Technologies': ['C++', 'Linux', 'C', 'Git']}]","Software Development,Python,Algorithms"
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['IT Operations', 'Software Project Management', 'Program Management', 'Software Development', 'Solution Architecture', 'Business Process', 'Data Center', 'Integration', 'Business Intelligence', 'IT Strategy', 'Service Delivery']}, {'\n  Tools & Technologies': ['Enterprise Software', 'SaaS', 'Microsoft Technologies', 'Office 365']}, {'\n  Other Skills': ['MOF', 'Systems Management', 'Technology Management', 'IT Infrastructure Management', 'Online Services', 'IT Financial Management', 'Live Meeting', 'Application Monitoring']}]","IT Service Management,ITIL,IT Management"
,,
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Competitive Analysis', 'Start-ups', 'Business Strategy', 'Go-to-market Strategy', 'Program Management', 'Product Launch', 'Cloud Computing', 'Business Intelligence', 'Mobile Applications', 'Marketing', 'CRM', 'Mergers & Acquisitions', 'Management Consulting', 'Mobile Devices', 'Product Lifecycle Management']}, {'\n  Interpersonal Skills': ['Strategic Partnerships', 'Cross-functional Team Leadership', 'Management', 'Leadership', 'Partner Management', 'Business Alliances']}, {'\n  Other Skills': ['Product Planning', 'Technology Evangelist', 'New Business Development']}]","Product Management,Product Marketing,Enterprise Software"
"Denver, Colorado","[{'\n  Industry Knowledge': ['Mobile Applications', 'Web Development', 'Programming']}, {'\n  Tools & Technologies': ['C', 'Matlab', 'Embedded Systems', 'C++', 'Objective-C', 'Python', 'SQL', 'Visual Studio', 'Hadoop']}, {'\n  Other Skills': ['iPad']}]","Software Development,Electrical Engineering,C#"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Software Project Management', 'Requirements Analysis', 'Project Management', 'IT Management', 'Cloud Computing', 'Agile Methodologies', 'IT Strategy', 'Integration', 'Vendor Management', 'Security', 'Disaster Recovery']}, {'\n  Tools & Technologies': ['SharePoint', 'Enterprise Software', 'Visio', 'SaaS', 'Oracle']}]","SQL,SDLC,Enterprise Architecture"
,,
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Scalability', 'Online Advertising']}, {'\n  Tools & Technologies': ['Hadoop', 'Perl', 'C++', 'XML', 'Matlab', 'SQL', 'MySQL']}, {'\n  Other Skills': ['MapReduce', 'Information Retrieval']}]","Machine Learning,Data Mining,Java"
"Hyderabad Area, India","[{'\n  Industry Knowledge': ['Analytics', 'CRM', 'SAS Programming', 'Business Intelligence', 'Requirements Analysis', 'Business Analysis', 'Credit Risk', 'SAS programming', 'Customer Relationship Management (CRM)']}, {'\n  Tools & Technologies': ['Microsoft Office', 'Microsoft Excel']}, {'\n  Interpersonal Skills': ['Team Management', 'Management']}, {'\n  Other Skills': ['Predictive Modeling', 'Risk Analytics']}]","SAS,Statistical Modeling,Data Mining"
,,
"Hyderabad, Telangana, India","[{'\n  Industry Knowledge': ['Data Analysis', 'Cloud Computing']}, {'\n  Tools & Technologies': ['R', 'C++']}, {'\n  Other Skills': ['Local Search', 'Search Engine Ranking']}]","Algorithms,Search Analysis,Machine Learning"
"Redmond, Washington","[{'\n  Industry Knowledge': ['Agile Methodologies', 'SDLC', 'Program Management', 'Web Services', 'Distributed Systems', 'Software Design']}, {'\n  Tools & Technologies': ['C#', '.NET', 'WCF', 'Microsoft SQL Server', 'Windows Azure', 'Databases', 'SharePoint', 'SQL', 'LINQ', 'Office 365', 'SaaS', 'Powershell', 'ASP.NET', 'XML', 'T-SQL', 'SSRS', 'Enterprise Software', 'Java', 'REST', 'Microsoft Technologies']}, {'\n  Other Skills': []}]","Software Development,Cloud Computing,Business Intelligence"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Agile Project Management', 'Scrum', 'Web Analytics', 'Program Management', 'Data Analysis', 'Cloud Computing']}, {'\n  Tools & Technologies': ['Microsoft SQL Server', 'C#', 'Perl', 'R', 'Microsoft Power BI', 'SharePoint']}, {'\n  Other Skills': ['PowerPivot', 'Metric Development', 'Big Data Analytics', 'Experimentation', 'COSMOS']}]","Business Intelligence,Software Project Management,Software Development"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Statistical Modeling', 'Biostatistics', 'Epidemiology', 'Mathematical Modeling', 'Lifesciences', 'Science', 'Scientific Writing', 'Molecular Biology', 'Clinical Research', 'Big Data', 'Analytics', 'Machine Learning', 'Data Mining', 'Bioinformatics', 'Genetics', 'Genomics']}, {'\n  Tools & Technologies': ['Python', 'Matlab', 'Stata', 'LaTeX']}, {'\n  Other Skills': ['Data Science', 'Experimental Design', 'Time Series Analysis', 'Survival Analysis', 'Regression Models', 'Statistical Computing', 'Statistical Consulting', 'Statistical Programming', 'Scientific Computing', 'Clinical Study Design', 'Causal Inference', 'Exploratory Data Analysis', 'Experimentation', 'Computational Biology']}]","R,Statistics,Data Analysis"
"Cambridge, Massachusetts","[{'\n  Industry Knowledge': ['Research', 'Government', 'Local Government', 'Policy', 'Program Management', 'Project Management', 'Analysis', 'Public Policy', 'Strategy', 'Program Evaluation', 'Social Media', 'Sustainability', 'Auditing', 'Nonprofits', 'Internal Audit', 'Budgets', 'Strategic Planning', 'Public Administration', 'Report Writing', 'Administration', 'Land Use Planning', 'Public Sector', 'Management Consulting', 'Managerial Finance', 'Process Improvement', 'Economic Development']}, {'\n  Tools & Technologies': []}, {'\n  Interpersonal Skills': ['Public Speaking', 'Management']}, {'\n  Other Skills': ['Webinars', 'Public Finance', 'Federal Grants Management', 'Government Auditing', 'Open Government', 'Grants']}]","Policy Analysis,Data Analysis,Performance Auditing"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Scrum', 'Software Development', 'Testing', 'Business Intelligence', 'Distributed Systems', 'Software Design', 'Software Project Management', 'Test Management', 'Quality Assurance', 'Quality Management', 'Web Services', 'Agile Project Management', 'Cloud Computing']}, {'\n  Tools & Technologies': ['C#', 'Databases']}, {'\n  Other Skills': []}]","Agile Methodologies,Test Automation,Software Engineering"
Sweden,"[{'\n  Industry Knowledge': ['Statistics', 'Data Mining', 'Hedging', 'Financial Modeling', 'Segmentation', 'Machine Learning', 'Programming', 'Data Analysis', 'Artificial Intelligence']}, {'\n  Tools & Technologies': ['VBA', 'SQL', 'Hadoop', 'R', 'Matlab', 'Tensorflow', 'Python']}, {'\n  Other Skills': ['Structured Products', 'Interest Rate Derivatives', 'Data Science', 'Neural Networks']}]","Derivatives,Financial Markets,FX Options"
,,
Israel,"[{'\n  Industry Knowledge': ['Software Engineering', 'Artificial Intelligence', 'Cloud Computing', 'Web Services', 'Shell Scripting', 'OOP']}, {'\n  Tools & Technologies': ['SQL', 'Python', 'JavaScript', 'Linux', 'R', 'AngularJS', 'MySQL', 'CSS', 'JSP', 'REST', 'Git', 'Spring', 'Servlets', 'AJAX', 'HTML', 'Eclipse', 'PostgreSQL', 'SaaS', 'Hibernate', 'PHP', 'Drupal', 'C', 'jQuery', 'SQL Server', 'Subversion', 'Java Enterprise Edition', 'Spring Framework']}, {'\n  Other Skills': ['Predictive Analytics', 'IntelliJ IDEA']}]","Java,Machine Learning,Data Science"
"Lausanne Area, Switzerland","[{'\n  Industry Knowledge': ['Enterprise Architecture', 'Architecture']}, {'\n  Tools & Technologies': ['UML', 'C#', 'SharePoint']}, {'\n  Interpersonal Skills': ['Search']}, {'\n  Other Skills': ['FAST ESP']}]","Enterprise Search,Web Development,Java"
"London, United Kingdom","[{'\n  Industry Knowledge': []}, {'\n  Tools & Technologies': []}, {'\n  Other Skills': []}]",
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Machine Learning', 'Statistical Modeling', 'Research', 'Analysis', 'Optimization']}, {'\n  Other Skills': ['Predictive Modeling']}]","Data Science,Big Data,Machine Learning"
"Seattle, Washington","[{'\n  Tools & Technologies': ['Python', 'Java', 'Matlab']}, {'\n  Other Skills': []}]","Machine Learning,Natural Language Processing,Computer Vision"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Data Analysis', 'Mathematical Modeling', 'Machine Learning', 'Research']}, {'\n  Tools & Technologies': ['Pandas', 'SQL', 'PostgreSQL', 'Java', 'Git', 'Github', 'C++', 'JavaScript']}, {'\n  Other Skills': ['MatPlotLib', 'CRISP-DM', 'NetworkX']}]","Python,NumPy,SciPy"
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Program Management', 'System Architecture', 'Software Design', 'Agile Methodologies', 'User Experience', 'Software Development', 'Agile Project Management', 'Scrum', 'Mobile Applications', 'User Interface']}, {'\n  Tools & Technologies': ['C#', 'Visual Studio', 'C++', 'XML']}]","Distributed Systems,Software Engineering,Patents"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Security', 'Software Development', 'Agile Methodologies', 'Information Security Management', 'Software Engineering', 'Vulnerability Assessment', 'Business Intelligence', 'Technical Writing']}, {'\n  Tools & Technologies': ['Antivirus', 'SQL', 'Visual Studio', 'Microsoft SQL Server', 'Unix', 'JavaScript', 'Windows', 'PHP', 'Perl', 'Linux', 'HTML']}, {'\n  Other Skills': ['Malware Analysis']}]","Computer Security,Information Security,Cloud Computing"
,,
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Data Mining', 'Database Design']}, {'\n  Interpersonal Skills': ['Problem Solving']}, {'\n  Other Skills': ['System Automation', 'system design and architect']}]","Data Analysis,Artificial intelligence,Machine learning"
"Redmond, Washington","[{'\n  Industry Knowledge': ['Signal Processing', 'Software Development', 'Data Mining', 'Modeling', 'Data Analysis', 'Programming', 'Statistics', 'Software Engineering']}, {'\n  Tools & Technologies': ['Python', 'C++', 'LaTeX', 'Simulink']}, {'\n  Other Skills': ['Scientific Computing']}]","Matlab,Algorithms,Machine Learning"
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Algorithms', 'Distributed Systems', 'Software Design', 'Machine Learning', 'Cloud Computing', 'Agile Methodologies', 'Scalability', 'Data Mining', 'Software Development', 'Computer Science']}, {'\n  Tools & Technologies': ['SQL', 'Java', 'C++']}]","Big Data,C#,Software Engineering"
,,
,,
"Bellevue, Washington","[{'\n  Industry Knowledge': ['Analytics', 'Analysis', 'Requirements Analysis', 'Business Process Improvement', 'Data Mining', 'Data Warehousing', 'SDLC', 'Quantitative Analytics', 'Statistics', 'Business Process']}, {'\n  Tools & Technologies': ['Databases', 'SQL', 'Access', 'Microsoft SQL Server', 'SAS', 'Microsoft Excel', 'MS-Excel', 'Visio', 'Microsoft Access', 'R']}, {'\n  Other Skills': ['Knime']}]","Business Intelligence,Data Analysis,Business Analysis"
,,
,,
"Milano, Lombardy, Italy","[{'\n  Industry Knowledge': ['Translation']}, {'\n  Tools & Technologies': []}, {'\n  Other Skills': []}]","Public Speaking,Intercultural Skills,Teamwork"
Greater Seattle Area,"[{'\n  Industry Knowledge': ['Data Mining', 'Distributed Systems', 'Program Management', 'Scrum', 'Machine Learning', 'E-commerce', 'Statistics', 'Life Sciences', 'Chemistry', 'Kanban', 'Agile']}, {'\n  Tools & Technologies': ['C#', 'C++', 'Python']}, {'\n  Interpersonal Skills': ['Cross-functional Team Leadership', 'Team Building', 'People Management']}]","Software Development,Algorithms,Software Engineering"
